Algorithm_And_Search_Name,Maze_Size,Maze_Density,Water_Density,Path_Size,Num_Nodes_Expanded,Time,Peak_Memory_Usage,Start_Region,Goal_Region,Search_Type,Search_Algorithm,Search_Type_Name,Search_Algorithm_Name,Random_Seed,Maze_Object
tree_BFS,10,0.25,0.35,6.0,20,0.00024580955505371094,3768,3,4,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 2, 2, 0, 0, 0, 0, 1, 0, 1], [1, 2, 2, 1, 0, 2, 2, 2, 0, 1], [1, 1, 0, 0, 1, 0, 2, 0, 1, 1], [1, 2, 0, 1, 0, 0, 2, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 3), maze_goal=(7, 6), size=10, obstacle_density=0.25, water_density=0.35, start_region=3, goal_region=4)"
tree_BFS,10,0.25,0.35,6.0,26,0.0003390312194824219,4960,3,5,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 2, 2, 0, 0, 0, 0, 1, 0, 1], [1, 2, 2, 1, 0, 2, 2, 2, 0, 1], [1, 1, 0, 0, 0, 0, 2, 0, 1, 1], [1, 2, 0, 1, 0, 0, 2, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 3), maze_goal=(5, 4), size=10, obstacle_density=0.25, water_density=0.35, start_region=3, goal_region=5)"
tree_BFS,10,0.25,0.35,13.0,869,0.013904094696044922,223596,4,1,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 0, 0, 2, 0, 2, 0, 1, 1, 1], [1, 2, 2, 0, 0, 0, 0, 1, 0, 1], [1, 2, 2, 1, 0, 2, 2, 2, 0, 1], [1, 1, 0, 0, 1, 0, 2, 0, 1, 1], [1, 2, 0, 1, 0, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 8), maze_goal=(2, 1), size=10, obstacle_density=0.25, water_density=0.35, start_region=4, goal_region=1)"
tree_BFS,10,0.25,0.35,8.0,40,0.0005371570587158203,8840,4,2,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 2, 2, 0, 0, 0, 0, 1, 0, 1], [1, 2, 2, 1, 0, 2, 2, 2, 0, 1], [1, 1, 0, 0, 1, 0, 2, 0, 1, 1], [1, 2, 0, 1, 0, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 8), maze_goal=(2, 6), size=10, obstacle_density=0.25, water_density=0.35, start_region=4, goal_region=2)"
tree_BFS,10,0.25,0.35,10.0,216,0.0031540393829345703,60736,4,3,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 2, 2, 0, 0, 0, 0, 1, 0, 1], [1, 2, 2, 1, 0, 2, 2, 2, 0, 1], [1, 1, 0, 0, 1, 0, 2, 0, 1, 1], [1, 2, 0, 1, 0, 0, 2, 1, 1, 1], [1, 0, 0, 2, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 8), maze_goal=(7, 1), size=10, obstacle_density=0.25, water_density=0.35, start_region=4, goal_region=3)"
tree_BFS,10,0.25,0.35,7.0,31,0.0004181861877441406,6848,4,5,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 2, 2, 0, 0, 0, 0, 1, 0, 1], [1, 2, 2, 1, 0, 2, 2, 2, 0, 1], [1, 1, 0, 0, 0, 0, 2, 0, 1, 1], [1, 2, 0, 1, 0, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 8), maze_goal=(5, 4), size=10, obstacle_density=0.25, water_density=0.35, start_region=4, goal_region=5)"
tree_BFS,10,0.25,0.35,9.0,430,0.005970001220703125,108388,5,1,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 0, 0, 2, 0, 2, 0, 1, 1, 1], [1, 2, 2, 0, 0, 0, 0, 1, 0, 1], [1, 2, 2, 1, 0, 2, 2, 2, 0, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 2, 0, 1, 0, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(5, 6), maze_goal=(2, 1), size=10, obstacle_density=0.25, water_density=0.35, start_region=5, goal_region=1)"
tree_BFS,10,0.25,0.35,4.0,14,0.00023508071899414062,4192,5,2,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 2, 2, 0, 0, 0, 0, 1, 0, 1], [1, 2, 2, 1, 0, 2, 2, 2, 0, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 2, 0, 1, 0, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(5, 6), maze_goal=(2, 6), size=10, obstacle_density=0.25, water_density=0.35, start_region=5, goal_region=2)"
tree_BFS,10,0.25,0.35,10.0,889,0.012972116470336914,201132,5,3,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 2, 2, 0, 0, 0, 0, 1, 0, 1], [1, 2, 2, 1, 0, 2, 2, 2, 0, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 2, 0, 1, 0, 0, 2, 1, 1, 1], [1, 0, 0, 2, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(5, 6), maze_goal=(7, 1), size=10, obstacle_density=0.25, water_density=0.35, start_region=5, goal_region=3)"
tree_BFS,10,0.25,0.35,3.0,10,0.0001518726348876953,2856,5,4,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 2, 2, 0, 0, 0, 0, 1, 0, 1], [1, 2, 2, 1, 0, 2, 2, 2, 0, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 2, 0, 1, 0, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(5, 6), maze_goal=(7, 6), size=10, obstacle_density=0.25, water_density=0.35, start_region=5, goal_region=4)"
tree_BFS,10,0.5,0.35,4.0,8,0.000125885009765625,2064,1,2,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 1, 1], [1, 1, 0, 0, 0, 2, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 2, 2, 1, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 2, 1, 1, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(2, 3), maze_goal=(2, 6), size=10, obstacle_density=0.5, water_density=0.35, start_region=1, goal_region=2)"
tree_BFS,10,0.5,0.35,8.0,162,0.002023935317993164,30896,1,3,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 1, 1], [1, 1, 0, 0, 0, 2, 0, 1, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 1, 1], [1, 2, 0, 0, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 0, 2, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(2, 3), maze_goal=(7, 1), size=10, obstacle_density=0.5, water_density=0.35, start_region=1, goal_region=3)"
tree_BFS,10,0.5,0.35,9.0,216,0.002708911895751953,39488,1,4,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 1, 1], [1, 1, 0, 0, 0, 2, 0, 1, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 1, 1], [1, 2, 0, 0, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 2, 1, 0, 0, 0, 2, 1, 1, 1], [1, 1, 0, 0, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(2, 3), maze_goal=(7, 6), size=10, obstacle_density=0.5, water_density=0.35, start_region=1, goal_region=4)"
tree_BFS,10,0.5,0.35,5.0,19,0.00024437904357910156,3680,1,5,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 1, 1], [1, 1, 0, 0, 0, 2, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 2, 2, 1, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 0, 0, 1, 0, 1, 1], [1, 2, 1, 1, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(2, 3), maze_goal=(5, 4), size=10, obstacle_density=0.5, water_density=0.35, start_region=1, goal_region=5)"
tree_BFS,10,0.5,0.35,8.0,89,0.0012521743774414062,19984,2,1,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 1, 2, 1, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1], [1, 2, 2, 1, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 2, 1, 1, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(2, 8), maze_goal=(2, 1), size=10, obstacle_density=0.5, water_density=0.35, start_region=2, goal_region=1)"
tree_BFS,10,0.5,0.35,13.0,707,0.00972890853881836,134652,2,3,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 1, 0, 1], [1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [1, 2, 2, 1, 0, 1, 1, 2, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(2, 8), maze_goal=(7, 1), size=10, obstacle_density=0.5, water_density=0.35, start_region=2, goal_region=3)"
tree_BFS,10,0.5,0.35,8.0,47,0.0005660057067871094,8592,2,4,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 1, 0, 1], [1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [1, 2, 2, 1, 0, 1, 1, 2, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1], [1, 2, 1, 1, 1, 0, 0, 1, 0, 1], [1, 1, 0, 2, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(2, 8), maze_goal=(7, 6), size=10, obstacle_density=0.5, water_density=0.35, start_region=2, goal_region=4)"
tree_BFS,10,0.5,0.35,8.0,87,0.0013251304626464844,22888,2,5,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 1, 0, 1], [1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [1, 2, 2, 1, 0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 2, 1, 1, 0, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(2, 8), maze_goal=(5, 4), size=10, obstacle_density=0.5, water_density=0.35, start_region=2, goal_region=5)"
tree_BFS,10,0.5,0.35,8.0,30,0.0004210472106933594,4944,3,1,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 1, 2, 1, 0, 2, 1, 1, 1], [1, 0, 0, 0, 0, 2, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 2, 2, 1, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 2, 1, 0, 0, 0, 2, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 3), maze_goal=(2, 1), size=10, obstacle_density=0.5, water_density=0.35, start_region=3, goal_region=1)"
tree_BFS,10,0.5,0.35,9.0,84,0.0011627674102783203,20648,3,2,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 0, 1, 0, 2, 1, 1, 1], [1, 1, 0, 0, 0, 2, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 2, 2, 0, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 2, 1, 0, 0, 0, 2, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 3), maze_goal=(2, 6), size=10, obstacle_density=0.5, water_density=0.35, start_region=3, goal_region=2)"
tree_BFS,10,0.5,0.35,4.0,9,0.0001239776611328125,2152,3,4,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 2, 2, 1, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 2, 1, 1, 1, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 3), maze_goal=(7, 6), size=10, obstacle_density=0.5, water_density=0.35, start_region=3, goal_region=4)"
tree_BFS,10,0.5,0.35,4.0,9,0.00013685226440429688,2152,3,5,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 2, 2, 1, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 0, 0, 1, 0, 1, 1], [1, 2, 1, 0, 0, 0, 2, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 3), maze_goal=(5, 4), size=10, obstacle_density=0.5, water_density=0.35, start_region=3, goal_region=5)"
tree_BFS,10,0.5,0.35,13.0,1358,0.01930069923400879,300924,4,1,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 1, 2, 1, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 0, 0, 0, 1], [1, 2, 2, 1, 0, 1, 1, 0, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1], [1, 2, 1, 1, 1, 0, 2, 0, 0, 1], [1, 1, 0, 2, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 8), maze_goal=(2, 1), size=10, obstacle_density=0.5, water_density=0.35, start_region=4, goal_region=1)"
tree_BFS,10,0.5,0.35,8.0,94,0.001110076904296875,16760,4,2,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 0, 1, 0, 1], [1, 1, 0, 2, 0, 2, 0, 0, 0, 1], [1, 1, 1, 1, 0, 0, 0, 1, 0, 1], [1, 2, 2, 1, 0, 1, 1, 0, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1], [1, 2, 1, 1, 1, 0, 2, 0, 0, 1], [1, 1, 0, 2, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 8), maze_goal=(2, 6), size=10, obstacle_density=0.5, water_density=0.35, start_region=4, goal_region=2)"
tree_BFS,10,0.5,0.35,8.0,121,0.0014598369598388672,18304,4,3,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 2, 2, 1, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 1, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 8), maze_goal=(7, 1), size=10, obstacle_density=0.5, water_density=0.35, start_region=4, goal_region=3)"
tree_BFS,10,0.5,0.35,7.0,13,0.000164031982421875,2256,4,5,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 2, 2, 1, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 0, 0, 1, 0, 1, 1], [1, 2, 1, 1, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(7, 8), maze_goal=(5, 4), size=10, obstacle_density=0.5, water_density=0.35, start_region=4, goal_region=5)"
tree_BFS,10,0.5,0.35,9.0,112,0.0013382434844970703,18280,5,1,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 0, 1, 1, 1], [1, 0, 0, 2, 0, 0, 0, 1, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 1, 1], [1, 2, 2, 1, 0, 1, 0, 0, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 2, 1, 1, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(5, 6), maze_goal=(2, 1), size=10, obstacle_density=0.5, water_density=0.35, start_region=5, goal_region=1)"
tree_BFS,10,0.5,0.35,4.0,12,0.0001690387725830078,2856,5,2,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 0, 1, 1, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 2, 2, 1, 0, 1, 0, 0, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 2, 1, 1, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(5, 6), maze_goal=(2, 6), size=10, obstacle_density=0.5, water_density=0.35, start_region=5, goal_region=2)"
tree_BFS,10,0.5,0.35,8.0,98,0.0011830329895019531,13416,5,3,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 2, 2, 1, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 0, 1, 1, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(5, 6), maze_goal=(7, 1), size=10, obstacle_density=0.5, water_density=0.35, start_region=5, goal_region=3)"
tree_BFS,10,0.5,0.35,3.0,6,8.916854858398438e-05,1712,5,4,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 1, 2, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 0, 2, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 2, 2, 1, 0, 1, 1, 2, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 2, 1, 1, 1, 0, 2, 1, 1, 1], [1, 1, 0, 2, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(5, 6), maze_goal=(7, 6), size=10, obstacle_density=0.5, water_density=0.35, start_region=5, goal_region=4)"
tree_BFS,15,0.0,0.35,12.0,13951,0.3084278106689453,6358108,1,2,1,1,tree,BFS,60,"Maze(generated_maze=[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 1], [1, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1], [1, 2, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 0, 1], [1, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 0, 1], [1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 2, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 1], [1, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 1], [1, 0, 0, 2, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 1], [1, 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 0, 2, 0, 1], [1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 1], [1, 0, 0, 2, 2, 2, 0, 0, 2, 0, 0, 0, 2, 0, 1], [1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], maze_start=(1, 2), maze_goal=(2, 12), size=15, obstacle_density=0.0, water_density=0.35, start_region=1, goal_region=2)"
